PWM1,PWM2,PWM3,PWM4,Thrust
210.202393,190.7840716,200.4543309,184.572299,3.515023182
210.3180751,191.1212828,200.5012121,184.5516448,3.498975158
211.2592243,191.1476682,201.2895356,184.2835855,3.486906641
212.4522697,190.7905362,202.4711251,183.911583,3.479996839
213.41221,190.1458901,203.6494797,183.6092503,3.47872097
214.216466,189.6185263,204.8103947,183.6842731,3.486997552
214.8636381,189.2685276,205.7686284,184.0051363,3.501561772
215.161333,188.8016635,206.1673399,184.0894781,3.513130168
215.39576,188.3381385,206.2023394,183.9311082,3.521583896
215.7969893,188.0386238,206.1527266,183.6969784,3.52951439
216.3190201,187.9195343,206.1371597,183.524925,3.538051995
216.4488792,187.6240066,205.8537525,183.2260616,3.541457671
216.5409436,187.5168581,205.7517455,183.2611779,3.547263118
216.6484824,187.6447629,205.8918498,183.6972938,3.556457971
216.7090284,187.8972702,206.1335758,184.3728649,3.566952246
216.502828,187.9942615,206.1497114,184.9313664,3.573999253
216.4756542,188.2407607,206.2374647,185.5780324,3.584829979
216.6997835,188.5703139,206.4032608,186.2173829,3.600958629
216.9829826,188.6718135,206.4846175,186.5738522,3.619390083
217.3049797,188.4337572,206.5326532,186.5653277,3.639326932
217.9054283,188.1042228,206.8378061,186.3949643,3.6639197
218.6782558,187.8075541,207.3558492,186.1048721,3.691019483
219.0988311,187.4532122,207.6258918,185.5143448,3.712408745
219.2047197,187.4799894,207.6950934,184.9699096,3.730177736
219.0396786,188.1549658,207.6056236,184.7419907,3.745976718
218.6363565,189.394411,207.3843227,184.8802551,3.759218863
217.7368096,190.5024339,206.7706941,184.9313072,3.761735019
217.1102826,191.498009,206.4516752,185.1103449,3.761362795
217.0348395,192.090472,206.6252866,185.2364427,3.758688891
217.4535212,192.0941685,207.1566372,185.0633883,3.752293318
218.0001123,191.5542367,207.6279936,184.4157046,3.740260693
218.7090219,191.2286405,208.0529496,183.7401712,3.731189629
219.2486461,191.5346004,208.1795541,183.2482615,3.727454502
219.1684086,192.3904957,207.712408,182.8816943,3.725573869
218.5619821,193.6132126,206.9037895,182.719677,3.725314935
217.9442235,194.9231072,206.3862965,182.8969134,3.728738576
217.6527909,195.7837545,206.5351573,183.2865292,3.733533085
217.540237,195.5538315,207.1295903,183.4684319,3.731864786
217.8912108,194.5760441,208.2389702,183.673585,3.7288304
218.6237075,193.4001281,209.5160278,184.057844,3.728540031
219.4194078,192.5673616,210.4127621,184.6434871,3.733086171
219.6746094,192.1553365,210.2292129,185.09573,3.737591037
219.7791259,192.6451127,209.4075213,185.7180293,3.749661869
219.8304327,193.7873008,208.292485,186.4378069,3.767655029
219.761553,194.9751519,207.1621521,187.079878,3.784929695
219.4606953,195.6683859,206.1925836,187.5659358,3.794442485
219.2470053,195.9954881,205.7711907,188.2345605,3.798698141
219.1419942,196.0935579,205.7027169,189.0431694,3.797036966
218.9876079,196.0320232,205.3614652,189.5042668,3.786169884
219.1418065,196.2401484,204.5454837,189.3069536,3.771243508
220.0768499,197.1041013,203.3599622,188.2608505,3.760202001
221.8549685,198.5948426,201.9361234,186.2626539,3.756536148
223.8066061,200.11776,200.1922873,183.2959234,3.754791288
225.7088891,201.6124923,198.8427774,180.3668844,3.759799996
226.9924126,202.7668142,198.3111928,178.3654687,3.769978108
227.1538984,203.1987086,198.7431754,177.7824821,3.780022047
225.8816534,202.4443005,199.8525396,178.3573822,3.780588422
224.0586244,200.9138781,201.8854854,179.952033,3.777151262
222.3738459,198.8993036,204.5016567,181.8211873,3.77110483
221.1583159,196.6934978,206.9972189,183.1583505,3.762468831
220.4612531,194.7528977,208.7445869,183.6631299,3.75414752
220.3075642,193.7609639,209.6536446,183.8050895,3.754872999
220.2312678,193.8594388,209.657961,183.9971251,3.765702385
219.5697347,194.548795,208.7491248,184.2428797,3.778827939
218.4859949,195.4692364,207.659518,184.6296755,3.792191926
217.4796022,196.2034082,207.1782315,184.9821939,3.80323718
216.9542,196.3514799,207.6696283,184.9468505,3.807655469
216.6983165,195.4955656,208.6679664,184.0840137,3.797100241
216.9945391,194.3334308,210.0982723,183.0739757,3.781459387
217.4891749,193.4382877,211.3520835,182.5377596,3.767057544
217.6373836,193.1615168,211.79178,182.8629485,3.757929521
216.97131,193.3985579,211.0050787,183.875528,3.753534563
216.0627476,194.2639593,209.690318,185.4394259,3.761739724
215.3859147,195.2857229,208.49738,186.7792605,3.780933776
215.2011794,195.7597374,207.854902,186.9805376,3.803420793
215.7292666,195.3851054,208.111195,185.7391563,3.824628064
217.0959235,194.4520129,209.4858298,183.5837861,3.845793997
218.8492556,193.2767739,211.5717427,181.2330704,3.864836927
220.1138031,191.9587925,213.4662,179.169183,3.874952103
220.735669,191.0191488,214.905245,178.0909228,3.879837498
220.7625386,190.707549,215.7932268,178.1860099,3.88211351
220.3476241,190.929223,216.1452331,179.1219243,3.88185624
219.3361069,191.0839255,215.7194752,180.029795,3.871961455
218.4434202,191.4155099,215.1981084,180.9492538,3.861487899
217.7925965,191.8522998,214.7640545,181.7744331,3.852040638
217.2036372,192.2654335,214.3449994,182.4798261,3.842425798
216.3629994,192.4938962,213.7295038,183.0605651,3.829824058
215.5612428,192.8624009,213.2568473,183.9278399,3.82036846
214.8259405,193.3163103,212.9693798,185.0422429,3.813440751
213.9973013,193.4995903,212.6945573,186.0106377,3.803507043
213.2524675,193.324368,212.5461081,186.6605422,3.790430881
212.9364084,192.9342432,212.7997596,187.0493048,3.77812303
213.0706544,192.3154092,213.4488915,187.1409402,3.767027192
213.2110862,191.1792381,214.0734345,186.7080725,3.751753142
213.5311653,189.9120368,214.7982824,186.1631727,3.738397212
213.9933354,188.783402,215.530142,185.8217459,3.729704119
214.4115541,187.9437909,215.9835444,185.84993,3.725111784
214.305592,187.2284713,215.5492753,186.0395164,3.71764592
214.1451741,187.190951,214.4913744,186.7503097,3.714340029
214.067023,187.9010241,212.8455397,187.8132032,3.714965292
214.0789638,189.117838,210.6949924,188.7468274,3.716313675
214.1947167,190.4758023,208.3407827,189.0242711,3.715743844
214.8089791,191.9567921,206.6004736,188.6108628,3.718533721
215.8117069,193.2564791,205.8847864,187.4267009,3.723826735
216.6135395,193.902239,206.0817673,185.4477291,3.725063127
216.9235089,193.9304532,207.145923,183.2401568,3.721982975
216.613539,193.6285836,208.8780917,181.5558111,3.71617262
215.5291736,193.189163,210.7664031,180.8496728,3.706486219
213.3787937,192.4722446,211.9840091,180.9704093,3.686692993
210.8593739,191.9839956,212.5904857,182.0783124,3.665154259
208.4997256,191.9323886,212.5884795,183.8876886,3.646647367
206.594956,192.3048827,211.9897092,185.9236106,3.632929173
204.986708,192.7703731,210.6622668,187.5944696,3.619849043
204.0702353,193.5915008,209.2249565,189.0817516,3.614075435
203.7306217,194.5772173,207.9429133,190.3260266,3.613475137
203.6544709,195.2756115,206.895255,191.0910772,3.611433012
203.749019,195.3418759,206.2564308,191.1721203,3.604033855
204.4108579,194.905635,206.4631223,190.6418943,3.595663874
205.7333959,194.0490736,207.4711666,189.3906329,3.587500973
207.3567943,192.8128241,208.6833225,187.2337792,3.576786735
209.220264,191.8428505,209.7669423,184.6307476,3.569634475
211.1322967,191.801042,210.3341917,182.2345033,3.571379269
212.7052222,192.9591241,209.9640762,180.553153,3.582339541
213.2915197,194.8249446,208.1684266,179.5547444,3.59378563
213.3472958,197.2840171,205.6569073,179.5778145,3.609549282
213.2156774,199.6720397,203.0803394,180.3379109,3.626230282
213.1902773,201.2002513,200.9997673,181.2362347,3.637821312
213.3291663,201.1958096,199.627025,181.5807786,3.636936232
214.108615,200.0458102,199.456072,181.430199,3.629750148
215.3796056,198.2018797,200.2125944,180.8485172,3.618480421
216.585089,196.1088809,201.1149628,179.9757626,3.603232895
217.3615577,194.3483457,201.5330945,179.2493455,3.588250634
217.7784057,193.5174421,201.2964822,179.2492264,3.58135759
217.8558565,193.6085181,200.3269644,180.0437594,3.583051303
217.4546939,193.9970461,198.6012026,181.0698161,3.585098396
217.0867822,194.4368137,196.8760371,182.029899,3.586855983
217.1366154,194.6922577,195.8085482,182.5634929,3.586184122
217.6768751,194.6012016,195.6620264,182.4162981,3.580419425
218.1560316,193.8564193,195.9402297,181.3234679,3.563182559
218.8174987,193.1509896,196.7120304,180.0957309,3.546811533
219.431526,192.8303688,197.5215742,179.207833,3.537718991
219.6800854,192.9976862,197.9097902,178.7770064,3.538757688
219.3079578,193.4959186,197.6510681,178.5010938,3.548552734
218.7796532,194.473426,197.3099755,178.2899384,3.571197913
218.3024417,195.6311346,197.2065991,177.7520985,3.601385604
217.8140713,196.4200749,197.272642,176.5558458,3.627809698
217.4654812,196.6719249,197.4776211,175.0217865,3.64529073
217.4813526,196.5911967,197.7863935,173.8937632,3.654946263
217.716974,196.3623284,197.9435915,173.6238131,3.657231857
217.6012885,195.9499813,197.5537382,173.9503021,3.648901883
217.2720207,195.875597,197.1141113,174.7142931,3.638422717
216.8568876,196.3403461,197.0625131,175.3891496,3.629973746
216.4912613,197.1708348,197.5455573,175.4995588,3.622514749
216.0343627,197.7143813,198.064732,174.7720696,3.607032968
216.1363571,198.0282062,198.6469194,174.1197064,3.588079192
216.8247566,197.9817176,198.8967925,174.2041014,3.565071078
217.6281203,197.6153419,198.5377166,175.1586196,3.53779604
217.836261,197.2981936,197.7853412,176.4641471,3.509705805
217.2638507,197.8598174,197.6966615,177.4070261,3.493501116
215.6432488,199.6437747,198.9735299,176.9358827,3.494634647
212.807215,202.3118843,201.5269616,174.3397654,3.508954073
209.4177022,205.3991765,204.8897941,170.205967,3.533094861
206.5255546,208.2401704,208.0814785,166.0703476,3.561293254
204.8952227,210.0321384,209.7825397,163.5699561,3.583345427
204.5058649,209.9942895,208.7648081,163.5359094,3.585327925
205.6356958,208.5299156,205.3776692,166.3916298,3.571212609
207.8885959,206.2260054,200.5810976,171.2762289,3.546022893
210.5101453,203.6966783,195.6336229,176.5890117,3.51552194
212.5402929,201.2083522,191.4241698,180.6025598,3.481511541
214.0809053,199.3758322,188.9978444,182.8291228,3.456197564
215.1406533,198.1349942,188.3466149,183.275072,3.441968048
215.7169782,197.0606153,188.7776205,182.3913919,3.435093587
215.951653,195.8599807,189.5629484,180.9273536,3.432624603
216.2755456,194.7450581,190.4896138,179.7603858,3.438255323
216.6682048,193.8242131,191.3324383,179.1822018,3.451402044
216.7031204,192.9693728,191.7746701,178.9382399,3.466451196
216.4815723,192.3840785,192.0312302,179.0420629,3.485178273
216.2643718,192.1049005,192.3565951,179.505806,3.508627279
216.2738838,191.8663614,192.8507249,180.2121072,3.534089313
216.3601793,191.0421834,193.2576479,180.6964991,3.552207091
217.0863142,189.9326613,194.0799753,181.1639904,3.567872113
218.3897602,188.7932812,195.3812004,181.5479596,3.581208894
219.7683389,187.9466257,196.8665486,181.7406505,3.590503545
220.4360246,187.5689754,197.8933277,181.6146105,3.591673206
220.4408374,188.1443328,198.4326121,181.6127445,3.591308662
219.9003193,189.3420642,198.3817395,181.7704587,3.589653229
219.2449561,190.1374983,197.884703,181.70472,3.583077279
219.495423,189.4715076,197.6988558,180.9938322,3.571963546
221.9256774,186.7605007,198.9552104,179.43449,3.562225079
227.0083363,181.8142895,202.1762517,176.8261812,3.555663404
233.99518,174.9985966,206.8242265,173.1071499,3.548221594
241.8611738,167.9305761,212.0978362,169.1133349,3.544620385
249.0430993,162.4425039,216.661968,165.8536095,3.547054993
253.9713007,159.907856,219.1478126,164.1106907,3.55384223
255.3917156,160.4466331,218.4866707,163.8669931,3.555181097
253.9367137,164.0474736,215.4002135,165.343575,3.55681528
250.6796621,169.457229,211.0778748,167.8938091,3.558134767
246.952605,174.9341612,206.9735467,170.4807998,3.557293903
243.8371305,178.9121461,204.2691633,172.0712762,3.552377549
242.2973421,181.0752904,203.9216604,172.4961577,3.551509773
242.1062818,181.6441025,205.6133354,171.8188005,3.556624615
242.116721,181.2487236,207.9962597,170.3390609,3.563772722
241.2693794,181.0112648,209.7241947,168.7944296,3.572169992
239.0419277,181.9195028,209.9589358,167.9623916,3.582956405
235.3811831,184.0464392,208.4287804,167.9862284,3.592587836
230.637201,186.3772817,205.4623785,168.1372679,3.591860035
226.1200845,188.2312042,202.4752847,168.0398507,3.583725282
222.7970822,188.9778967,200.6349235,167.3708477,3.570146715
220.8887382,188.4621299,200.3277417,166.1957091,3.552053439
219.6127436,186.8840845,200.8184794,164.8160963,3.525556014
218.533444,185.6967229,201.4717795,164.5798183,3.500079253
216.9483904,185.7729279,201.345346,166.1383266,3.477425787
214.6015178,187.1039109,200.0014707,169.163018,3.45531175
212.0053409,188.8527784,197.9168089,172.4488855,3.431257243
210.4836132,190.2116778,196.5252973,174.831281,3.411165797
210.7533128,190.3198243,196.8135962,175.2649272,3.397289887
212.4122957,188.8720734,198.6652239,173.5011509,3.388568692
214.5242134,186.8678728,201.2488238,170.800183,3.390508754
215.834576,185.8785097,203.2023199,169.1304981,3.408376246
215.315671,186.8741723,203.234119,169.8722187,3.439925592
212.6823004,189.351547,200.7693873,172.8001161,3.47200225
209.5836615,192.317666,197.2047848,176.9121948,3.501359376
207.9470813,194.040408,194.4682406,180.2118466,3.521522994
209.0217792,193.2029132,194.07678,180.9515837,3.528198374
212.3979393,189.6827635,196.0776354,178.5701995,3.519376696
216.8142142,185.6303395,199.6195396,174.8683924,3.510696394
219.717322,183.6759564,202.4330694,172.3712518,3.512213956
218.7091301,185.790207,202.1431724,173.2016306,3.526551067
213.0709711,192.3802885,197.7513785,178.1071796,3.551261974
204.5010962,202.1302374,190.470001,186.1657353,3.58397556
195.9431214,211.9383949,182.7938605,194.6358315,3.614681822
190.3152126,218.1966122,177.4047651,200.1526766,3.630252892
189.949015,218.9081454,176.6038615,200.7942065,3.631248273
195.0772503,214.2694535,180.8487532,196.6736041,3.624543369
203.5678018,206.4686348,188.3720145,189.8169246,3.617001138
211.5164351,198.5744018,195.6330511,183.1460959,3.607338479
215.8882843,194.3091245,199.6861473,180.2325094,3.603686412
214.5033218,195.7989388,198.3219801,183.0992388,3.603552674
207.0271613,203.0532486,191.0797723,191.6773217,3.599400688
194.9810786,214.031758,179.3440685,203.847061,3.582140977
181.8766227,226.1513943,166.467221,216.8659339,3.557506398
171.0215314,236.4174273,155.7230733,227.5805005,3.529428764
164.6039032,242.4902922,149.3254931,233.537185,3.50028592
163.4964716,243.6313215,148.1376993,233.9539093,3.475474887
167.2473709,240.808955,151.654995,229.8629188,3.462629313
173.9661108,235.6905012,157.9784697,223.1526767,3.461307539
181.050191,229.8309356,164.5898916,215.721951,3.46245973
186.9088699,224.8540313,170.0112952,209.4930488,3.465997496
190.7811737,221.5294583,173.6496668,205.459211,3.471753308
192.7050572,219.7168866,175.6935831,203.5622205,3.47863771
192.9356373,218.4040214,176.4804457,202.7301755,3.479278094
192.8417669,217.3785273,177.2272945,202.4885846,3.482557234
193.1587833,216.2544069,178.445853,202.1826367,3.489652718
194.0920969,214.7844189,180.1229945,201.3596519,3.498130347
195.4310566,212.8281957,181.9316647,199.7939447,3.503270899
197.3576387,210.8087891,184.022636,197.8961124,3.50996324
199.645984,208.8264617,186.2692541,195.8640601,3.518167252
201.7923333,206.7590141,188.3126053,193.7145734,3.524404033
203.5920422,204.8222791,190.0215795,191.7462494,3.53074545
205.0697301,203.488628,191.3906279,190.437154,3.542677644
206.0872716,202.9672479,192.2148053,189.9552131,3.560431482
206.2911941,202.927822,192.1150824,189.9126712,3.575970873
206.1577072,203.3844977,191.5535702,190.2403892,3.590417977
206.1099882,204.0277683,191.0113266,190.6052685,3.601653629
206.376098,204.4295483,190.8039663,190.6278985,3.606180452
206.6598096,204.0598186,190.7157907,189.8882467,3.597257335
207.295787,203.4400213,191.0332239,188.964665,3.584677903
208.0725566,202.9016994,191.4908782,188.2094084,3.572785164
208.6381474,202.5580655,191.7065723,187.6850706,3.562267885
208.8055672,202.3352877,191.5116767,187.2066814,3.552027596
209.0071786,202.4064848,191.3633146,186.8242846,3.54664632
209.4155489,202.5764792,191.4822644,186.3371992,3.544077447
209.81417,202.5164201,191.6808044,185.5573766,3.537935999
210.2180524,202.4817994,191.924929,184.9380724,3.530457985
210.7103946,202.9142576,192.231899,185.0934303,3.527916058
211.2797327,203.8950776,192.5974172,186.1563944,3.533833942
211.7234482,204.8075124,192.9485385,187.4004391,3.544103973
212.6907914,205.4782257,194.0532251,188.3637767,3.565100777
214.4614271,205.5194043,196.2696125,188.4046487,3.596688309
216.8020163,204.7693947,199.2839327,187.3023635,3.63491907
218.7918189,203.3687874,201.9135206,185.4133781,3.671548073
219.9768316,202.5959619,203.2537411,184.3579524,3.711565063
219.7659464,203.2218437,202.3688217,185.2288279,3.753686812
217.9497269,205.2277064,199.0039588,188.0830409,3.792325938
215.1198578,207.9150988,194.070407,191.9369864,3.822290611
212.7509609,210.3442492,189.6010395,195.2900831,3.844121127
212.0302463,211.2172733,187.4131672,196.3225472,3.854212833
213.2275239,209.5356608,188.2145502,193.851887,3.846004961
216.1471401,205.775453,191.8105194,188.6058605,3.8242648
219.8496745,201.3009139,196.880906,182.5880986,3.797093061
222.953296,197.6209046,201.4982474,178.0588105,3.770476861
224.0212221,195.4742766,203.7957827,176.2883554,3.741910971
223.2055529,195.5546348,203.6887682,177.96239,3.719955497
221.1409768,197.3151107,201.8918752,182.0736523,3.704413911
218.7420468,199.5626746,199.5842469,186.7300912,3.690682761
216.6512334,201.0398072,197.6783122,190.0568518,3.67133828
215.6562907,201.6604538,197.026509,191.6128679,3.651703276
215.5964461,201.6256845,197.3862639,191.6491671,3.632878851
215.6981233,201.3076625,197.8366952,190.8753583,3.613167015
215.3747559,201.2614618,197.6695676,190.2441697,3.594395018
214.6300205,201.9771754,196.8567028,190.5204096,3.582711577
213.5904389,203.244115,195.6289195,191.6090285,3.57870371
212.2944886,204.2309749,194.2059287,192.6669637,3.576261418
211.3608731,204.6431639,193.2958635,193.2826343,3.578441616
211.1603414,204.3682433,193.2683987,193.225244,3.586861216
211.6467533,203.5052619,194.010858,192.4978375,3.600239251
212.1264048,202.0277631,194.7789831,191.0087442,3.609532859
212.7448603,200.8734544,195.6119425,189.5756933,3.620771622
213.2760212,200.4477023,196.2537941,188.5451723,3.632605084
213.4763489,200.7484067,196.4631423,187.9436128,3.641480971
213.1771057,201.4211709,196.0646069,187.5514005,3.643397135
212.891976,202.459792,195.4795924,187.5393367,3.644839759
212.8470358,203.4859572,194.8570058,187.7401706,3.647087168
212.9809807,203.9715254,194.1135629,187.7790558,3.646852866
213.44362,203.8688922,193.4180033,187.6086111,3.645286801
214.4655573,203.5271061,193.0762012,187.4491807,3.646489572
215.8944759,203.1861887,193.0932117,187.385008,3.650133146
217.097142,202.7280995,193.046573,187.2008554,3.649383245
218.0769839,202.5465404,193.0569087,187.2369277,3.649068512
218.7452546,202.7119556,193.1020858,187.6003205,3.651600486
219.0132324,203.0163179,193.1068896,188.1403592,3.656768986
218.6270556,202.8804037,192.814279,188.2885691,3.657976494
218.2674062,202.6035823,192.7906077,188.2400955,3.662748949
218.1914924,202.2099032,193.2101152,187.8971341,3.670814398
218.3579331,201.6568151,193.9803144,187.1268192,3.678491505
218.5790284,200.968708,194.8794543,185.9373059,3.682663411
219.0240962,200.5884409,196.0049996,184.8211949,3.688860417
219.4738992,200.584466,197.1109038,183.9899252,3.69693181
219.4309468,200.6899931,197.7039968,183.3662546,3.701362781
218.890228,200.9815132,197.730333,183.1461151,3.703111664
218.0852362,201.6369638,197.3474572,183.5565851,3.704879312
217.1604831,202.5870955,196.6506136,184.5478647,3.705845353
215.9479515,203.3103602,195.487872,185.6211747,3.698993062
215.0627517,203.9094255,194.4444621,186.8413502,3.690694055
214.7793242,204.2502244,193.820197,188.0380353,3.683071126
215.0543645,204.1672927,193.6385165,188.9848141,3.675267041
215.3913261,203.4538065,193.5122268,189.3801084,3.661493813
215.9780191,202.7043397,193.6826688,189.6428705,3.648623333
216.593446,202.1710697,194.019777,189.8706964,3.637229708
216.8904356,201.8012704,194.2790003,189.9227252,3.625085317
216.7569586,201.4937628,194.408149,189.6992771,3.612521483
216.5732294,201.4077584,194.73675,189.4387984,3.606581688
216.4242837,201.4815247,195.2452538,189.2209809,3.608238741
216.0010569,201.5248043,195.4881067,188.9886837,3.611265434
215.4569892,201.9011895,195.4026641,189.1354917,3.616014364
215.0444937,202.9066466,195.045272,189.9003125,3.623023287
214.9568649,204.3968894,194.5293029,191.0509917,3.631248963
215.0367204,205.5256385,193.8058586,191.721839,3.635076988
215.9152772,206.059897,193.6476104,191.7057372,3.644988412
217.5656236,205.6416955,194.267502,190.8206331,3.665405205
219.352586,204.29149,195.2744354,189.3675105,3.695400675
220.1088985,202.4749338,195.6803547,188.1113564,3.726995762
219.3634076,201.5548778,194.9908338,188.5566682,3.759550864
216.7554803,202.3044943,192.7292632,191.4433966,3.784928036
212.5114422,204.5365792,188.9531599,196.3208125,3.793190313
207.8926518,207.3650241,184.7295252,201.8075019,3.783046519
204.8719611,209.6042075,181.8705807,206.0901355,3.764077788
204.8444092,209.9429098,181.7414548,207.2902697,3.744739257
207.8777777,207.5914476,184.5056202,204.2736373,3.727256213
213.3483583,203.479634,189.6080893,197.9195408,3.719862687
219.5282001,199.429403,195.3697161,190.3753173,3.724329271
224.2193733,197.3577932,199.5821296,184.1942184,3.735514406
225.365952,198.1181778,200.1525852,181.0315416,3.739290672
223.1224136,202.0769755,197.1227106,181.9429804,3.73831514
218.6409874,207.7611467,191.6870149,185.9274171,3.730608072
213.9261779,212.6618353,186.0717239,190.6041292,3.714638234
211.0565112,214.2712981,182.7117725,193.2416728,3.690087536
211.9075848,211.6136846,183.8025743,192.35863,3.667525892
216.5778716,204.9936743,189.6174196,187.7010456,3.652296205
223.4260056,195.995962,198.391137,180.4098775,3.645159912
230.2005734,187.3104702,207.391352,172.935152,3.650527578
234.8914239,181.5839566,213.9328828,167.9448436,3.67270013
236.2214914,180.0463308,216.1471291,166.9173474,3.706803397
234.0203257,181.94456,213.6027848,169.4407838,3.736837733
230.1230949,185.7526878,208.2185856,174.1947287,3.755809271
226.7854443,189.2619276,202.688482,178.9660069,3.756488851
225.6885208,190.6668013,199.2768239,181.6943843,3.736261782
226.9770511,189.1565827,198.6371464,181.1561096,3.695642834
230.2959804,186.1016637,200.5883884,178.247784,3.655346935
234.0246139,183.2773184,203.4719814,174.4900364,3.628818255
236.3929425,182.1127113,205.3658493,171.4031093,3.619503465
236.4703515,183.0730805,205.2110017,169.8817642,3.621212635
234.9150709,185.8436687,203.6182446,170.2035538,3.628416292
232.814053,189.048434,201.7718769,171.5620064,3.629789314
230.9976211,191.0956287,200.6446038,172.6965409,3.616070356
230.1001105,191.5232527,200.8766481,173.1032437,3.595115748
230.089374,190.911893,202.2769772,173.0398214,3.584240795
230.2351854,190.1863764,203.8649491,173.0452795,3.596685156
229.4587003,189.7857569,204.3529801,173.3306585,3.629965098
227.9545733,190.2371199,203.7518012,174.386461,3.681915298
226.1612776,191.1940023,202.5133362,176.0398544,3.736323373
224.5121736,191.9552772,201.2475108,177.7990557,3.772942799
222.9053314,191.8866296,200.1182795,179.1041147,3.774622335
221.6015842,191.5891311,199.5114583,180.3534048,3.749697401
220.2629703,191.5862579,199.1415435,181.7229406,3.709847544
218.5551806,191.9996173,198.6276531,183.0051999,3.666407939
216.744611,192.4964206,198.1087996,183.7198705,3.628444617
215.8850828,192.6174085,198.4769788,183.4860547,3.603624355
216.605088,191.659336,200.2991996,181.8713677,3.587502733
218.5075102,189.2765261,203.2333593,178.8549542,3.568058272
220.8267399,186.4694006,206.5599999,175.6326831,3.544976776
222.3438147,184.7913064,209.0827457,173.7973577,3.523711172
221.9627431,185.3477379,209.6631839,174.3911129,3.509867152
219.1732506,187.8265219,207.6870576,177.0428898,3.500789776
215.5110556,191.5222217,204.4215284,180.9706176,3.504227373
212.7809468,194.7539617,201.4646463,184.4880803,3.51700301
212.2771663,196.0455129,200.037423,186.0951224,3.53087519
213.9651725,194.9189009,200.2291824,185.2092159,3.536042451
217.2092783,192.769124,201.6375302,183.0015833,3.538242465
220.3078948,191.2174384,202.9444088,180.9199087,3.540584979
221.6103917,191.2158981,202.8869805,179.9029166,3.543248884
220.7664136,192.7124323,201.3400515,180.0855077,3.548237757
218.9030488,194.8007734,199.4116831,180.8966032,3.559531167
217.4124503,196.0017057,198.2866709,181.2120301,3.574018048
216.986038,195.1849311,198.3542787,180.1023087,3.582477532
217.9662355,192.9695723,199.6024874,178.1089271,3.587522478
219.7132951,190.9108922,201.1832866,176.5110849,3.593180098
221.1491625,190.5189952,202.0191118,176.509546,3.602584184
221.2281626,192.0172577,201.2730925,178.1711331,3.611328019
220.78029,195.13774,199.9469536,181.2411551,3.628857044
220.8040913,198.3210992,199.210168,184.3481201,3.654738101
222.0806874,199.9291312,199.8839098,186.053725,3.68393252
224.5896984,199.2372235,201.8355641,185.6920749,3.709376135
227.9883681,197.3138196,204.4838994,184.1693374,3.734093876
231.0372863,195.6823277,206.470568,182.7674251,3.756218826
232.4412839,195.4142489,206.5945021,182.379733,3.770372819
232.0488659,196.8282777,204.9624495,183.296304,3.777003195
230.8153199,199.2722078,202.8711975,185.0219171,3.780722189
229.8514368,201.2998593,201.7341517,186.3906363,3.782690644
229.5754127,201.4692633,202.0853871,186.2243276,3.778338638
230.2984633,199.932476,204.0198436,184.7601386,3.774614454
231.4064478,197.7111889,206.537873,182.9677114,3.775240515
231.8955147,196.1002478,208.2447714,182.0231537,3.780595249
230.8278687,195.6808561,207.9897634,182.4251619,3.784281851
228.9064577,196.881507,206.4230796,184.5294738,3.793162535
227.0427926,198.9233466,204.633564,187.5262638,3.806170105
226.0535325,200.588737,203.6897002,190.1269998,3.818652907
226.2798472,201.0622091,204.0996012,191.3546253,3.826276959
227.7797006,200.696581,205.8898202,191.3217975,3.83335163
229.6945663,200.1381335,208.072455,190.5099353,3.839581939
230.7711914,199.8472414,209.2767343,189.4125322,3.840468115
230.5784323,200.2018882,209.0307528,188.6578395,3.838017273
229.4500987,201.0737015,207.7639977,188.5335,3.835493035
227.997924,201.745365,206.3048258,188.7536349,3.831510746
226.5257889,201.1963913,205.2006754,188.5625633,3.817140163
225.7933687,199.5685731,205.2819928,188.0363647,3.795858484
225.8252135,197.3745519,206.4768325,187.3522426,3.768401047
226.113191,195.378012,208.0379019,186.802862,3.735551119
225.8080614,194.0828564,208.8431479,186.4852084,3.696454459
225.0699377,194.2615023,208.786917,186.9438186,3.664089627
224.0299173,195.748482,207.9220863,188.0786773,3.643846333
222.9102835,197.707954,206.5782321,189.342196,3.634304403
222.1258892,199.2448638,205.3728137,190.1852471,3.631969659
222.3094945,200.0214689,205.1105255,190.509058,3.637321822
223.4512844,199.861605,205.8825804,190.1953409,3.645616677
224.8579343,198.7636509,206.9866837,189.1093501,3.648714207
226.1279537,197.4383026,207.8738694,187.6994884,3.649553676
226.8950216,196.6165956,208.0346854,186.4912187,3.653322771
226.8161088,196.605739,207.1144714,185.7777026,3.661521643
225.4459535,196.9467072,204.8656765,185.3202714,3.665788968
223.5311875,197.6005488,202.2942773,185.3882798,3.668667438
221.661546,198.0707429,200.2989819,185.7716128,3.665105768
220.2737261,197.8507269,199.498957,186.0420973,3.648979094
219.44709,196.6204611,199.9190792,185.674171,3.616059435
219.633165,195.0301544,201.6540309,184.872506,3.578967222
220.5470747,193.6284164,203.9775564,183.7523932,3.547979431
221.4291067,192.7288434,205.7642616,182.4187967,3.529671179
221.7281039,192.5849773,206.2739864,181.2376244,3.530282811
221.4118371,193.3523419,205.5219634,180.7546842,3.553929744
220.5175824,194.6326798,203.8148719,181.0656929,3.592839047
219.0642671,195.6108531,201.5166503,181.7095191,3.628821949
217.8510508,196.1232385,199.6252434,182.546909,3.653330428
217.5048298,196.224832,198.8207547,183.387663,3.660689621
